,id,n_estimatores,learning_rate,max_depth,subsample,colsample_bytee,colsample_bynode,min_child_weight,runned,MAE,MAPE,RMSE,DATE
1271,1272,1300,0.08,3,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1272,1273,1300,0.08,3,1.0,0.5,0.75,1,1,1902.7 +/- 280.0,0.27 +/- 0.02,2726.27 +/- 391.39,2022-01-27 21:08:45
1273,1274,1300,0.08,3,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1274,1275,1300,0.08,3,1.0,0.5,0.75,5,0,empty,empty,empty,empty
1275,1276,1300,0.08,3,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1276,1277,1300,0.08,3,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1277,1278,1300,0.08,3,1.0,0.5,1.0,5,0,empty,empty,empty,empty
1278,1279,1300,0.08,3,1.0,0.75,0.5,1,0,empty,empty,empty,empty
1279,1280,1300,0.08,3,1.0,0.75,0.5,3,0,empty,empty,empty,empty
1280,1281,1300,0.08,3,1.0,0.75,0.5,5,0,empty,empty,empty,empty
1281,1282,1300,0.08,3,1.0,0.75,0.75,1,1,1902.7 +/- 280.0,0.27 +/- 0.02,2726.27 +/- 391.39,2022-01-26 21:42:31
1282,1283,1300,0.08,3,1.0,0.75,0.75,3,0,empty,empty,empty,empty
1283,1284,1300,0.08,3,1.0,0.75,0.75,5,0,empty,empty,empty,empty
1284,1285,1300,0.08,3,1.0,0.75,1.0,1,0,empty,empty,empty,empty
1285,1286,1300,0.08,3,1.0,0.75,1.0,3,0,empty,empty,empty,empty
1286,1287,1300,0.08,3,1.0,0.75,1.0,5,0,empty,empty,empty,empty
1287,1288,1300,0.08,3,1.0,1.0,0.5,1,0,empty,empty,empty,empty
1288,1289,1300,0.08,3,1.0,1.0,0.5,3,0,empty,empty,empty,empty
1289,1290,1300,0.08,3,1.0,1.0,0.5,5,0,empty,empty,empty,empty
1290,1291,1300,0.08,3,1.0,1.0,0.75,1,0,empty,empty,empty,empty
1291,1292,1300,0.08,3,1.0,1.0,0.75,3,0,empty,empty,empty,empty
1292,1293,1300,0.08,3,1.0,1.0,0.75,5,0,empty,empty,empty,empty
1293,1294,1300,0.08,3,1.0,1.0,1.0,1,0,empty,empty,empty,empty
1294,1295,1300,0.08,3,1.0,1.0,1.0,3,0,empty,empty,empty,empty
1295,1296,1300,0.08,3,1.0,1.0,1.0,5,0,empty,empty,empty,empty
1296,1297,1300,0.08,6,0.5,0.5,0.5,1,1,1604.79 +/- 221.04,0.22 +/- 0.01,2317.42 +/- 304.4,2022-01-28 05:06:18
1297,1298,1300,0.08,6,0.5,0.5,0.5,3,0,empty,empty,empty,empty
1298,1299,1300,0.08,6,0.5,0.5,0.5,5,0,empty,empty,empty,empty
1299,1300,1300,0.08,6,0.5,0.5,0.75,1,0,empty,empty,empty,empty
1300,1301,1300,0.08,6,0.5,0.5,0.75,3,1,1576.82 +/- 230.3,0.22 +/- 0.02,2280.2 +/- 319.2,2022-01-27 08:16:12
1301,1302,1300,0.08,6,0.5,0.5,0.75,5,0,empty,empty,empty,empty
1302,1303,1300,0.08,6,0.5,0.5,1.0,1,0,empty,empty,empty,empty
1303,1304,1300,0.08,6,0.5,0.5,1.0,3,0,empty,empty,empty,empty
1304,1305,1300,0.08,6,0.5,0.5,1.0,5,0,empty,empty,empty,empty
1305,1306,1300,0.08,6,0.5,0.75,0.5,1,0,empty,empty,empty,empty
1306,1307,1300,0.08,6,0.5,0.75,0.5,3,0,empty,empty,empty,empty
1307,1308,1300,0.08,6,0.5,0.75,0.5,5,0,empty,empty,empty,empty
1308,1309,1300,0.08,6,0.5,0.75,0.75,1,0,empty,empty,empty,empty
1309,1310,1300,0.08,6,0.5,0.75,0.75,3,1,1576.82 +/- 230.3,0.22 +/- 0.02,2280.2 +/- 319.2,2022-01-28 06:04:31
1310,1311,1300,0.08,6,0.5,0.75,0.75,5,0,empty,empty,empty,empty
1311,1312,1300,0.08,6,0.5,0.75,1.0,1,0,empty,empty,empty,empty
1312,1313,1300,0.08,6,0.5,0.75,1.0,3,0,empty,empty,empty,empty
1313,1314,1300,0.08,6,0.5,0.75,1.0,5,1,1560.81 +/- 217.54,0.22 +/- 0.01,2257.52 +/- 305.71,2022-01-28 05:15:38
1314,1315,1300,0.08,6,0.5,1.0,0.5,1,0,empty,empty,empty,empty
1315,1316,1300,0.08,6,0.5,1.0,0.5,3,0,empty,empty,empty,empty
1316,1317,1300,0.08,6,0.5,1.0,0.5,5,0,empty,empty,empty,empty
1317,1318,1300,0.08,6,0.5,1.0,0.75,1,0,empty,empty,empty,empty
1318,1319,1300,0.08,6,0.5,1.0,0.75,3,0,empty,empty,empty,empty
1319,1320,1300,0.08,6,0.5,1.0,0.75,5,0,empty,empty,empty,empty
1320,1321,1300,0.08,6,0.5,1.0,1.0,1,0,empty,empty,empty,empty
1321,1322,1300,0.08,6,0.5,1.0,1.0,3,0,empty,empty,empty,empty
1322,1323,1300,0.08,6,0.5,1.0,1.0,5,0,empty,empty,empty,empty
1323,1324,1300,0.08,6,0.75,0.5,0.5,1,1,1587.97 +/- 223.76,0.22 +/- 0.01,2299.58 +/- 315.99,2022-01-28 06:12:27
1324,1325,1300,0.08,6,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1325,1326,1300,0.08,6,0.75,0.5,0.5,5,0,empty,empty,empty,empty
1326,1327,1300,0.08,6,0.75,0.5,0.75,1,0,empty,empty,empty,empty
1327,1328,1300,0.08,6,0.75,0.5,0.75,3,0,empty,empty,empty,empty
1328,1329,1300,0.08,6,0.75,0.5,0.75,5,0,empty,empty,empty,empty
1329,1330,1300,0.08,6,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1330,1331,1300,0.08,6,0.75,0.5,1.0,3,1,1571.48 +/- 246.52,0.22 +/- 0.02,2268.97 +/- 343.78,2022-01-27 22:40:38
1331,1332,1300,0.08,6,0.75,0.5,1.0,5,1,1579.62 +/- 241.76,0.22 +/- 0.02,2281.54 +/- 334.76,2022-01-27 08:31:01
1332,1333,1300,0.08,6,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1333,1334,1300,0.08,6,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1334,1335,1300,0.08,6,0.75,0.75,0.5,5,0,empty,empty,empty,empty
1335,1336,1300,0.08,6,0.75,0.75,0.75,1,0,empty,empty,empty,empty
1336,1337,1300,0.08,6,0.75,0.75,0.75,3,0,empty,empty,empty,empty
1337,1338,1300,0.08,6,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1338,1339,1300,0.08,6,0.75,0.75,1.0,1,0,empty,empty,empty,empty
1339,1340,1300,0.08,6,0.75,0.75,1.0,3,0,empty,empty,empty,empty
1340,1341,1300,0.08,6,0.75,0.75,1.0,5,0,empty,empty,empty,empty
1341,1342,1300,0.08,6,0.75,1.0,0.5,1,0,empty,empty,empty,empty
1342,1343,1300,0.08,6,0.75,1.0,0.5,3,1,1585.11 +/- 225.17,0.22 +/- 0.01,2293.75 +/- 320.97,2022-01-27 17:10:30
1343,1344,1300,0.08,6,0.75,1.0,0.5,5,0,empty,empty,empty,empty
1344,1345,1300,0.08,6,0.75,1.0,0.75,1,0,empty,empty,empty,empty
1345,1346,1300,0.08,6,0.75,1.0,0.75,3,0,empty,empty,empty,empty
1346,1347,1300,0.08,6,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1347,1348,1300,0.08,6,0.75,1.0,1.0,1,0,empty,empty,empty,empty
1348,1349,1300,0.08,6,0.75,1.0,1.0,3,0,empty,empty,empty,empty
1349,1350,1300,0.08,6,0.75,1.0,1.0,5,0,empty,empty,empty,empty
1350,1351,1300,0.08,6,1.0,0.5,0.5,1,0,empty,empty,empty,empty
1351,1352,1300,0.08,6,1.0,0.5,0.5,3,0,empty,empty,empty,empty
1352,1353,1300,0.08,6,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1353,1354,1300,0.08,6,1.0,0.5,0.75,1,0,empty,empty,empty,empty
1354,1355,1300,0.08,6,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1355,1356,1300,0.08,6,1.0,0.5,0.75,5,0,empty,empty,empty,empty
1356,1357,1300,0.08,6,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1357,1358,1300,0.08,6,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1358,1359,1300,0.08,6,1.0,0.5,1.0,5,0,empty,empty,empty,empty
1359,1360,1300,0.08,6,1.0,0.75,0.5,1,0,empty,empty,empty,empty
1360,1361,1300,0.08,6,1.0,0.75,0.5,3,1,1599.04 +/- 219.03,0.22 +/- 0.02,2310.15 +/- 288.22,2022-01-27 17:30:17
1361,1362,1300,0.08,6,1.0,0.75,0.5,5,0,empty,empty,empty,empty
1362,1363,1300,0.08,6,1.0,0.75,0.75,1,0,empty,empty,empty,empty
1363,1364,1300,0.08,6,1.0,0.75,0.75,3,0,empty,empty,empty,empty
1364,1365,1300,0.08,6,1.0,0.75,0.75,5,0,empty,empty,empty,empty
1365,1366,1300,0.08,6,1.0,0.75,1.0,1,0,empty,empty,empty,empty
1366,1367,1300,0.08,6,1.0,0.75,1.0,3,0,empty,empty,empty,empty
1367,1368,1300,0.08,6,1.0,0.75,1.0,5,0,empty,empty,empty,empty
1368,1369,1300,0.08,6,1.0,1.0,0.5,1,0,empty,empty,empty,empty
1369,1370,1300,0.08,6,1.0,1.0,0.5,3,1,1599.04 +/- 219.03,0.22 +/- 0.02,2310.15 +/- 288.22,2022-01-27 02:38:06
1370,1371,1300,0.08,6,1.0,1.0,0.5,5,0,empty,empty,empty,empty
1371,1372,1300,0.08,6,1.0,1.0,0.75,1,0,empty,empty,empty,empty
1372,1373,1300,0.08,6,1.0,1.0,0.75,3,0,empty,empty,empty,empty
1373,1374,1300,0.08,6,1.0,1.0,0.75,5,0,empty,empty,empty,empty
1374,1375,1300,0.08,6,1.0,1.0,1.0,1,0,empty,empty,empty,empty
1375,1376,1300,0.08,6,1.0,1.0,1.0,3,1,1586.83 +/- 220.43,0.22 +/- 0.02,2291.18 +/- 302.14,2022-01-28 07:57:39
1376,1377,1300,0.08,6,1.0,1.0,1.0,5,0,empty,empty,empty,empty
1377,1378,1300,0.08,9,0.5,0.5,0.5,1,0,empty,empty,empty,empty
1378,1379,1300,0.08,9,0.5,0.5,0.5,3,0,empty,empty,empty,empty
1379,1380,1300,0.08,9,0.5,0.5,0.5,5,0,empty,empty,empty,empty
1380,1381,1300,0.08,9,0.5,0.5,0.75,1,0,empty,empty,empty,empty
1381,1382,1300,0.08,9,0.5,0.5,0.75,3,0,empty,empty,empty,empty
1382,1383,1300,0.08,9,0.5,0.5,0.75,5,1,1216.0 +/- 205.38,0.17 +/- 0.02,1766.7 +/- 288.75,2022-01-27 06:31:13
1383,1384,1300,0.08,9,0.5,0.5,1.0,1,0,empty,empty,empty,empty
1384,1385,1300,0.08,9,0.5,0.5,1.0,3,0,empty,empty,empty,empty
1385,1386,1300,0.08,9,0.5,0.5,1.0,5,0,empty,empty,empty,empty
1386,1387,1300,0.08,9,0.5,0.75,0.5,1,0,empty,empty,empty,empty
1387,1388,1300,0.08,9,0.5,0.75,0.5,3,0,empty,empty,empty,empty
1388,1389,1300,0.08,9,0.5,0.75,0.5,5,0,empty,empty,empty,empty
1389,1390,1300,0.08,9,0.5,0.75,0.75,1,0,empty,empty,empty,empty
1390,1391,1300,0.08,9,0.5,0.75,0.75,3,0,empty,empty,empty,empty
1391,1392,1300,0.08,9,0.5,0.75,0.75,5,0,empty,empty,empty,empty
1392,1393,1300,0.08,9,0.5,0.75,1.0,1,0,empty,empty,empty,empty
1393,1394,1300,0.08,9,0.5,0.75,1.0,3,0,empty,empty,empty,empty
1394,1395,1300,0.08,9,0.5,0.75,1.0,5,0,empty,empty,empty,empty
1395,1396,1300,0.08,9,0.5,1.0,0.5,1,0,empty,empty,empty,empty
1396,1397,1300,0.08,9,0.5,1.0,0.5,3,0,empty,empty,empty,empty
1397,1398,1300,0.08,9,0.5,1.0,0.5,5,0,empty,empty,empty,empty
1398,1399,1300,0.08,9,0.5,1.0,0.75,1,0,empty,empty,empty,empty
1399,1400,1300,0.08,9,0.5,1.0,0.75,3,0,empty,empty,empty,empty
1400,1401,1300,0.08,9,0.5,1.0,0.75,5,0,empty,empty,empty,empty
1401,1402,1300,0.08,9,0.5,1.0,1.0,1,0,empty,empty,empty,empty
1402,1403,1300,0.08,9,0.5,1.0,1.0,3,0,empty,empty,empty,empty
1403,1404,1300,0.08,9,0.5,1.0,1.0,5,0,empty,empty,empty,empty
1404,1405,1300,0.08,9,0.75,0.5,0.5,1,0,empty,empty,empty,empty
1405,1406,1300,0.08,9,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1406,1407,1300,0.08,9,0.75,0.5,0.5,5,0,empty,empty,empty,empty
1407,1408,1300,0.08,9,0.75,0.5,0.75,1,0,empty,empty,empty,empty
1408,1409,1300,0.08,9,0.75,0.5,0.75,3,0,empty,empty,empty,empty
1409,1410,1300,0.08,9,0.75,0.5,0.75,5,0,empty,empty,empty,empty
1410,1411,1300,0.08,9,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1411,1412,1300,0.08,9,0.75,0.5,1.0,3,0,empty,empty,empty,empty
1412,1413,1300,0.08,9,0.75,0.5,1.0,5,0,empty,empty,empty,empty
1413,1414,1300,0.08,9,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1414,1415,1300,0.08,9,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1415,1416,1300,0.08,9,0.75,0.75,0.5,5,1,1234.32 +/- 210.41,0.17 +/- 0.01,1791.22 +/- 310.13,2022-01-27 01:30:38
1416,1417,1300,0.08,9,0.75,0.75,0.75,1,0,empty,empty,empty,empty
1417,1418,1300,0.08,9,0.75,0.75,0.75,3,0,empty,empty,empty,empty
1418,1419,1300,0.08,9,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1419,1420,1300,0.08,9,0.75,0.75,1.0,1,0,empty,empty,empty,empty
1420,1421,1300,0.08,9,0.75,0.75,1.0,3,0,empty,empty,empty,empty
1421,1422,1300,0.08,9,0.75,0.75,1.0,5,0,empty,empty,empty,empty
1422,1423,1300,0.08,9,0.75,1.0,0.5,1,0,empty,empty,empty,empty
1423,1424,1300,0.08,9,0.75,1.0,0.5,3,0,empty,empty,empty,empty
1424,1425,1300,0.08,9,0.75,1.0,0.5,5,1,1234.32 +/- 210.41,0.17 +/- 0.01,1791.22 +/- 310.13,2022-01-27 21:31:20
1425,1426,1300,0.08,9,0.75,1.0,0.75,1,0,empty,empty,empty,empty
1426,1427,1300,0.08,9,0.75,1.0,0.75,3,0,empty,empty,empty,empty
1427,1428,1300,0.08,9,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1428,1429,1300,0.08,9,0.75,1.0,1.0,1,0,empty,empty,empty,empty
1429,1430,1300,0.08,9,0.75,1.0,1.0,3,0,empty,empty,empty,empty
1430,1431,1300,0.08,9,0.75,1.0,1.0,5,0,empty,empty,empty,empty
1431,1432,1300,0.08,9,1.0,0.5,0.5,1,1,1238.59 +/- 219.38,0.17 +/- 0.02,1792.29 +/- 304.72,2022-01-27 02:20:14
1432,1433,1300,0.08,9,1.0,0.5,0.5,3,0,empty,empty,empty,empty
1433,1434,1300,0.08,9,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1434,1435,1300,0.08,9,1.0,0.5,0.75,1,0,empty,empty,empty,empty
1435,1436,1300,0.08,9,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1436,1437,1300,0.08,9,1.0,0.5,0.75,5,0,empty,empty,empty,empty
1437,1438,1300,0.08,9,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1438,1439,1300,0.08,9,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1439,1440,1300,0.08,9,1.0,0.5,1.0,5,0,empty,empty,empty,empty
1440,1441,1300,0.08,9,1.0,0.75,0.5,1,1,1238.59 +/- 219.38,0.17 +/- 0.02,1792.29 +/- 304.72,2022-01-27 05:05:47
1441,1442,1300,0.08,9,1.0,0.75,0.5,3,0,empty,empty,empty,empty
1442,1443,1300,0.08,9,1.0,0.75,0.5,5,0,empty,empty,empty,empty
1443,1444,1300,0.08,9,1.0,0.75,0.75,1,0,empty,empty,empty,empty
1444,1445,1300,0.08,9,1.0,0.75,0.75,3,0,empty,empty,empty,empty
1445,1446,1300,0.08,9,1.0,0.75,0.75,5,0,empty,empty,empty,empty
1446,1447,1300,0.08,9,1.0,0.75,1.0,1,0,empty,empty,empty,empty
1447,1448,1300,0.08,9,1.0,0.75,1.0,3,0,empty,empty,empty,empty
1448,1449,1300,0.08,9,1.0,0.75,1.0,5,0,empty,empty,empty,empty
1449,1450,1300,0.08,9,1.0,1.0,0.5,1,0,empty,empty,empty,empty
1450,1451,1300,0.08,9,1.0,1.0,0.5,3,0,empty,empty,empty,empty
1451,1452,1300,0.08,9,1.0,1.0,0.5,5,0,empty,empty,empty,empty
1452,1453,1300,0.08,9,1.0,1.0,0.75,1,0,empty,empty,empty,empty
1453,1454,1300,0.08,9,1.0,1.0,0.75,3,0,empty,empty,empty,empty
1454,1455,1300,0.08,9,1.0,1.0,0.75,5,0,empty,empty,empty,empty
1455,1456,1300,0.08,9,1.0,1.0,1.0,1,0,empty,empty,empty,empty
1456,1457,1300,0.08,9,1.0,1.0,1.0,3,0,empty,empty,empty,empty
1457,1458,1300,0.08,9,1.0,1.0,1.0,5,0,empty,empty,empty,empty
1458,1459,2100,0.03,3,0.5,0.5,0.5,1,0,empty,empty,empty,empty
1459,1460,2100,0.03,3,0.5,0.5,0.5,3,0,empty,empty,empty,empty
1460,1461,2100,0.03,3,0.5,0.5,0.5,5,0,empty,empty,empty,empty
1461,1462,2100,0.03,3,0.5,0.5,0.75,1,1,3081.51 +/- 489.51,0.36 +/- 0.02,4096.05 +/- 617.6,2022-01-27 02:42:15
1462,1463,2100,0.03,3,0.5,0.5,0.75,3,0,empty,empty,empty,empty
1463,1464,2100,0.03,3,0.5,0.5,0.75,5,0,empty,empty,empty,empty
1464,1465,2100,0.03,3,0.5,0.5,1.0,1,0,empty,empty,empty,empty
1465,1466,2100,0.03,3,0.5,0.5,1.0,3,0,empty,empty,empty,empty
1466,1467,2100,0.03,3,0.5,0.5,1.0,5,0,empty,empty,empty,empty
1467,1468,2100,0.03,3,0.5,0.75,0.5,1,0,empty,empty,empty,empty
1468,1469,2100,0.03,3,0.5,0.75,0.5,3,0,empty,empty,empty,empty
1469,1470,2100,0.03,3,0.5,0.75,0.5,5,1,3084.5 +/- 485.82,0.36 +/- 0.02,4102.16 +/- 615.07,2022-01-27 17:54:00
1470,1471,2100,0.03,3,0.5,0.75,0.75,1,0,empty,empty,empty,empty
1471,1472,2100,0.03,3,0.5,0.75,0.75,3,0,empty,empty,empty,empty
1472,1473,2100,0.03,3,0.5,0.75,0.75,5,1,3081.51 +/- 489.5,0.36 +/- 0.02,4096.03 +/- 617.57,2022-01-27 13:39:08
1473,1474,2100,0.03,3,0.5,0.75,1.0,1,0,empty,empty,empty,empty
1474,1475,2100,0.03,3,0.5,0.75,1.0,3,1,3082.48 +/- 489.87,0.36 +/- 0.02,4096.68 +/- 617.01,2022-01-27 10:02:18
1475,1476,2100,0.03,3,0.5,0.75,1.0,5,0,empty,empty,empty,empty
1476,1477,2100,0.03,3,0.5,1.0,0.5,1,0,empty,empty,empty,empty
1477,1478,2100,0.03,3,0.5,1.0,0.5,3,0,empty,empty,empty,empty
1478,1479,2100,0.03,3,0.5,1.0,0.5,5,0,empty,empty,empty,empty
1479,1480,2100,0.03,3,0.5,1.0,0.75,1,0,empty,empty,empty,empty
1480,1481,2100,0.03,3,0.5,1.0,0.75,3,0,empty,empty,empty,empty
1481,1482,2100,0.03,3,0.5,1.0,0.75,5,0,empty,empty,empty,empty
1482,1483,2100,0.03,3,0.5,1.0,1.0,1,1,3082.48 +/- 489.87,0.36 +/- 0.02,4096.68 +/- 617.01,2022-01-26 20:21:52
1483,1484,2100,0.03,3,0.5,1.0,1.0,3,1,3082.48 +/- 489.87,0.36 +/- 0.02,4096.68 +/- 617.01,2022-01-27 01:38:05
1484,1485,2100,0.03,3,0.5,1.0,1.0,5,0,empty,empty,empty,empty
1485,1486,2100,0.03,3,0.75,0.5,0.5,1,0,empty,empty,empty,empty
1486,1487,2100,0.03,3,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1487,1488,2100,0.03,3,0.75,0.5,0.5,5,0,empty,empty,empty,empty
1488,1489,2100,0.03,3,0.75,0.5,0.75,1,0,empty,empty,empty,empty
1489,1490,2100,0.03,3,0.75,0.5,0.75,3,0,empty,empty,empty,empty
1490,1491,2100,0.03,3,0.75,0.5,0.75,5,0,empty,empty,empty,empty
1491,1492,2100,0.03,3,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1492,1493,2100,0.03,3,0.75,0.5,1.0,3,0,empty,empty,empty,empty
1493,1494,2100,0.03,3,0.75,0.5,1.0,5,0,empty,empty,empty,empty
1494,1495,2100,0.03,3,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1495,1496,2100,0.03,3,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1496,1497,2100,0.03,3,0.75,0.75,0.5,5,0,empty,empty,empty,empty
1497,1498,2100,0.03,3,0.75,0.75,0.75,1,0,empty,empty,empty,empty
1498,1499,2100,0.03,3,0.75,0.75,0.75,3,0,empty,empty,empty,empty
1499,1500,2100,0.03,3,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1500,1501,2100,0.03,3,0.75,0.75,1.0,1,0,empty,empty,empty,empty
1501,1502,2100,0.03,3,0.75,0.75,1.0,3,0,empty,empty,empty,empty
1502,1503,2100,0.03,3,0.75,0.75,1.0,5,0,empty,empty,empty,empty
1503,1504,2100,0.03,3,0.75,1.0,0.5,1,0,empty,empty,empty,empty
1504,1505,2100,0.03,3,0.75,1.0,0.5,3,0,empty,empty,empty,empty
1505,1506,2100,0.03,3,0.75,1.0,0.5,5,0,empty,empty,empty,empty
1506,1507,2100,0.03,3,0.75,1.0,0.75,1,0,empty,empty,empty,empty
1507,1508,2100,0.03,3,0.75,1.0,0.75,3,0,empty,empty,empty,empty
1508,1509,2100,0.03,3,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1509,1510,2100,0.03,3,0.75,1.0,1.0,1,0,empty,empty,empty,empty
1510,1511,2100,0.03,3,0.75,1.0,1.0,3,1,3083.03 +/- 490.55,0.36 +/- 0.02,4097.09 +/- 617.47,2022-01-27 14:47:37
1511,1512,2100,0.03,3,0.75,1.0,1.0,5,0,empty,empty,empty,empty
1512,1513,2100,0.03,3,1.0,0.5,0.5,1,0,empty,empty,empty,empty
1513,1514,2100,0.03,3,1.0,0.5,0.5,3,0,empty,empty,empty,empty
1514,1515,2100,0.03,3,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1515,1516,2100,0.03,3,1.0,0.5,0.75,1,0,empty,empty,empty,empty
1516,1517,2100,0.03,3,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1517,1518,2100,0.03,3,1.0,0.5,0.75,5,0,empty,empty,empty,empty
1518,1519,2100,0.03,3,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1519,1520,2100,0.03,3,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1520,1521,2100,0.03,3,1.0,0.5,1.0,5,0,empty,empty,empty,empty
1521,1522,2100,0.03,3,1.0,0.75,0.5,1,0,empty,empty,empty,empty
1522,1523,2100,0.03,3,1.0,0.75,0.5,3,0,empty,empty,empty,empty
1523,1524,2100,0.03,3,1.0,0.75,0.5,5,0,empty,empty,empty,empty
1524,1525,2100,0.03,3,1.0,0.75,0.75,1,0,empty,empty,empty,empty
1525,1526,2100,0.03,3,1.0,0.75,0.75,3,0,empty,empty,empty,empty
1526,1527,2100,0.03,3,1.0,0.75,0.75,5,0,empty,empty,empty,empty
1527,1528,2100,0.03,3,1.0,0.75,1.0,1,0,empty,empty,empty,empty
1528,1529,2100,0.03,3,1.0,0.75,1.0,3,0,empty,empty,empty,empty
1529,1530,2100,0.03,3,1.0,0.75,1.0,5,0,empty,empty,empty,empty
1530,1531,2100,0.03,3,1.0,1.0,0.5,1,1,3085.91 +/- 489.61,0.36 +/- 0.02,4103.58 +/- 619.88,2022-01-27 17:15:22
1531,1532,2100,0.03,3,1.0,1.0,0.5,3,1,3085.91 +/- 489.61,0.36 +/- 0.02,4103.58 +/- 619.88,2022-01-28 10:07:40
1532,1533,2100,0.03,3,1.0,1.0,0.5,5,0,empty,empty,empty,empty
1533,1534,2100,0.03,3,1.0,1.0,0.75,1,1,3082.49 +/- 491.1,0.36 +/- 0.02,4099.21 +/- 619.38,2022-01-28 07:28:33
1534,1535,2100,0.03,3,1.0,1.0,0.75,3,0,empty,empty,empty,empty
1535,1536,2100,0.03,3,1.0,1.0,0.75,5,0,empty,empty,empty,empty
1536,1537,2100,0.03,3,1.0,1.0,1.0,1,0,empty,empty,empty,empty
1537,1538,2100,0.03,3,1.0,1.0,1.0,3,0,empty,empty,empty,empty
1538,1539,2100,0.03,3,1.0,1.0,1.0,5,0,empty,empty,empty,empty
1539,1540,2100,0.03,6,0.5,0.5,0.5,1,0,empty,empty,empty,empty
1540,1541,2100,0.03,6,0.5,0.5,0.5,3,0,empty,empty,empty,empty
1541,1542,2100,0.03,6,0.5,0.5,0.5,5,0,empty,empty,empty,empty
1542,1543,2100,0.03,6,0.5,0.5,0.75,1,0,empty,empty,empty,empty
1543,1544,2100,0.03,6,0.5,0.5,0.75,3,0,empty,empty,empty,empty
1544,1545,2100,0.03,6,0.5,0.5,0.75,5,0,empty,empty,empty,empty
1545,1546,2100,0.03,6,0.5,0.5,1.0,1,0,empty,empty,empty,empty
1546,1547,2100,0.03,6,0.5,0.5,1.0,3,0,empty,empty,empty,empty
1547,1548,2100,0.03,6,0.5,0.5,1.0,5,0,empty,empty,empty,empty
1548,1549,2100,0.03,6,0.5,0.75,0.5,1,0,empty,empty,empty,empty
1549,1550,2100,0.03,6,0.5,0.75,0.5,3,0,empty,empty,empty,empty
1550,1551,2100,0.03,6,0.5,0.75,0.5,5,0,empty,empty,empty,empty
1551,1552,2100,0.03,6,0.5,0.75,0.75,1,0,empty,empty,empty,empty
1552,1553,2100,0.03,6,0.5,0.75,0.75,3,0,empty,empty,empty,empty
1553,1554,2100,0.03,6,0.5,0.75,0.75,5,0,empty,empty,empty,empty
1554,1555,2100,0.03,6,0.5,0.75,1.0,1,1,2981.02 +/- 440.8,0.35 +/- 0.02,3926.11 +/- 558.09,2022-01-27 14:17:15
1555,1556,2100,0.03,6,0.5,0.75,1.0,3,0,empty,empty,empty,empty
1556,1557,2100,0.03,6,0.5,0.75,1.0,5,0,empty,empty,empty,empty
1557,1558,2100,0.03,6,0.5,1.0,0.5,1,0,empty,empty,empty,empty
1558,1559,2100,0.03,6,0.5,1.0,0.5,3,0,empty,empty,empty,empty
1559,1560,2100,0.03,6,0.5,1.0,0.5,5,0,empty,empty,empty,empty
1560,1561,2100,0.03,6,0.5,1.0,0.75,1,0,empty,empty,empty,empty
1561,1562,2100,0.03,6,0.5,1.0,0.75,3,0,empty,empty,empty,empty
1562,1563,2100,0.03,6,0.5,1.0,0.75,5,0,empty,empty,empty,empty
1563,1564,2100,0.03,6,0.5,1.0,1.0,1,1,2981.02 +/- 440.8,0.35 +/- 0.02,3926.11 +/- 558.09,2022-01-28 11:20:35
1564,1565,2100,0.03,6,0.5,1.0,1.0,3,0,empty,empty,empty,empty
1565,1566,2100,0.03,6,0.5,1.0,1.0,5,0,empty,empty,empty,empty
1566,1567,2100,0.03,6,0.75,0.5,0.5,1,0,empty,empty,empty,empty
